Organization,District name,Primary role,Name,First name,Last name,Gender,Party name,Email,Photo URL,Source URL,Website,Facebook,Instagram,Twitter,LinkedIn,YouTube,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax
Conseil municipal de Laval,Val-des-Arbres,Conseiller,Christiane Yoakim,Christiane,Yoakim,F,Mouvement lavallois,c.yoakim@laval.ca,http://www.laval.ca/PublishingImages/Pages/Fr/Administration/comite-executif-conseil-municipal-et-deputes-lavallois/christiane-yoakim-89x119.jpg,,,,,,,,legislature,"1, place du Souvenir
C.P. 422, succursale Saint-Martin
Laval QC  H7V 3Z4",1 514 245-9878,,,,,,,,,
Conseil municipal de Laval,Vimont,Conseiller,Michel Poissant,Michel,Poissant,M,Action Laval,m.poissant@laval.ca,http://www.laval.ca/PublishingImages/Pages/Fr/Administration/comite-executif-conseil-municipal-et-deputes-lavallois/michel-poissant-89x119.jpg,,,,,,,,legislature,"1, place du Souvenir
C.P. 422, succursale Saint-Martin
Laval QC  H7V 3Z4",1 514 867-6717,,,,,,,,,
Conseil municipal de Lévis,District 1,Conseiller,Mario Fortier,Mario,Fortier,,,mfortier@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_1-Mario-Fortier_LR_c7df7b376f.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 10,Conseiller,Steve Dorval,Steve,Dorval,,,steve.dorval@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_10-Steve-Dorval_LR_486789acd4.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 11,Conseiller,Serge Côté,Serge,Côté,,,scote@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_11-Serge-Cote_LR_dc2552fa2e.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 12,Conseiller,Janet Jones,Janet,Jones,,,jjones@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_12-Janet-Jones_LR_ca1c0c04ef.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 13,Conseiller,Amélie Landry,Amélie,Landry,,,alandry@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_13-Amelie-Landry_LR_80c148c61e.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 14,Conseiller,Fleur Paradis,Fleur,Paradis,,,fparadis@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_14-Fleur-Paradis_LR_7d4e20bd95.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 15,Conseiller,Ann Jeffrey,Ann,Jeffrey,,,ajeffrey@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_15-Ann-Jeffrey_LR_30cd1f93d3.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 2,Conseiller,Clément Genest,Clément,Genest,,,clement.genest@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_2-Clement-genest_LR_dd4ca01c12.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 3,Conseiller,Isabelle Demers,Isabelle,Demers,,,idemers@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_3-Isabelle-Demers_LR_782fc33e93.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 4,Conseiller,Réjean Lamontagne,Réjean,Lamontagne,,,rlamontagne@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_4-Rejean-Lamontagne_LR_f33e9fba81.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 5,Conseiller,Karine Lavertu,Karine,Lavertu,,,klavertu@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_5-Karine-Lavertu_LR_14b8d61a58.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 6,Conseiller,Michel Turner,Michel,Turner,,,mturner@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_6-Michel-Turner_LR_277840150b.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 7,Conseiller,Guy Dumoulin,Guy,Dumoulin,,,gdumoulin@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_7-Guy-Dumoulin_LR_18813c11bb.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 8,Conseiller,Karine Laflamme,Karine,Laflamme,,,klaflamme@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_8-Karine-Laflamme_LR_b615ba41c1.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,District 9,Conseiller,Brigitte Duchesneau,Brigitte,Duchesneau,,,bduchesneau@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/_processed_/csm_9-Brigitte-Duchesneau_LR_1df3207391.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Lévis,Lévis,Maire,Gilles Lehouillier,Gilles,Lehouillier,,,gilles.lehouillier@ville.levis.qc.ca,https://www.ville.levis.qc.ca/fileadmin/documents/Images/ville/Gilles_Lehouillier_2018.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Pointe-Claire,District 1,Conseiller,Claude Cousineau,Claude,Cousineau,,,claude.cousineau@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/06/Claude-Cousineau_VF_LP-2-e1511970260966-400x400.jpg,,,,,,,,legislature,,1 514 630-1288,,,,,,,,,
Conseil municipal de Pointe-Claire,District 2,Conseiller,Paul Bissonnette,Paul,Bissonnette,,,paul.bissonnette@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/06/Paul-Bissonnette_VF_LP-400x400.jpg,,,,,,,,legislature,,1 514 630-1289,,,,,,,,,
Conseil municipal de Pointe-Claire,District 3,Conseiller,Kelly Thorstad-Cullen,Kelly,Thorstad-Cullen,,,kelly.thorstad-cullen@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/05/Kelly-Thorstad-Cullen_VF_LP-2-400x400.jpg,,,,,,,,legislature,,1 514 630-1290,,,,,,,,,
Conseil municipal de Pointe-Claire,District 4,Conseiller,Tara Stainforth,Tara,Stainforth,,,tara.stainforth@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/06/Tara-Stainforth_VF-e1511800932751-400x400.jpg,,,,,,,,legislature,,1 514 630-1291,,,,,,,,,
Conseil municipal de Pointe-Claire,District 5,Conseiller,Cynthia Homan,Cynthia,Homan,,,cynthia.homan@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/06/Cynthia-Homan_VF_LP-400x400.jpg,,,,,,,,legislature,,1 514 630-1292,,,,,,,,,
Conseil municipal de Pointe-Claire,District 6,Conseiller,David Webb,David,Webb,,,david.webb@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/06/David-Webb_VF-e1511801031329-400x400.jpg,,,,,,,,legislature,,1 514 630-1293,,,,,,,,,
Conseil municipal de Pointe-Claire,District 7,Conseiller,Eric Stork,Eric,Stork,,,eric.stork@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/06/Eric-Stork_VF_LP-1-400x400.jpg,,,,,,,,legislature,,1 514 630-1294,,,,,,,,,
Conseil municipal de Pointe-Claire,District 8,Conseiller,Brent Cowan,Brent,Cowan,,,brent.cowan@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/06/Brent-Cowan_VF_LP-2-400x400.jpg,,,,,,,,legislature,,1 514 630-1295,,,,,,,,,
Conseil municipal de Pointe-Claire,Pointe-Claire,Maire,John Belvedere,John,Belvedere,,,john.belvedere@pointe-claire.ca,http://www.pointe-claire.ca/content/uploads/2016/05/John-Belvedere_VF-e1511970534899-400x400.jpg,,,,,,,,legislature,,1 514 630-1207,,,,,,,,,
Conseil municipal de Québec,Cap-Rouge—Laurentien,Conseiller,Marie-Josée Savard,Marie-Josée,Savard,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-marie-josee-savard-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Québec,Cap-aux-Diamants,Conseiller,Jean Rousseau,Jean,Rousseau,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-jean-rousseau-liste.jpg,,,,,,,,legislature,,1 418 641-6101,,,,,,,,,
Conseil municipal de Québec,Chute-Montmorency—Seigneurial,Conseiller,Stevens Mélançon,Stevens,Mélançon,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-stevens-melancon-liste.jpg,,,,,,,,legislature,,1 418 641-6501,,,,,,,,,
Conseil municipal de Québec,Lac-Saint-Charles—Saint-Émile,Conseiller,Steeve Verret,Steeve,Verret,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-steeve-verret-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Québec,Les Saules,Conseiller,Dominique Tanguay,Dominique,Tanguay,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-dominique-tanguay-liste.jpg,,,,,,,,legislature,,1 418 641-6201,,,,,,,,,
Conseil municipal de Québec,Limoilou,Conseiller,Suzanne Verreault,Suzanne,Verreault,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-suzanne-verreault-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Québec,Loretteville-Les Châtels,Conseiller,Raymond Dion,Raymond,Dion,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-raymond-dion-liste.jpg,,,,,,,,legislature,,1 418 641-6701,,,,,,,,,
Conseil municipal de Québec,Louis-XIV,Conseiller,Michelle Morin-Doyle,Michelle,Morin-Doyle,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-michelle-morin-doyle-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Québec,Maizerets-Lairet,Conseiller,Geneviève Hamelin,Geneviève,Hamelin,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-genevieve-hamelin-liste.jpg,,,,,,,,legislature,,1 418 641-6411,,,,,,,,,
Conseil municipal de Québec,Montcalm—Saint-Sacrement,Conseiller,Yvon Bussières,Yvon,Bussières,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-yvon-buissieres-liste.jpg,,,,,,,,legislature,,1 418 641-6101,,,,,,,,,
Conseil municipal de Québec,Monts,Conseiller,Patrick Voyer,Patrick,Voyer,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-patrick-voyer-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Québec,Neufchâtel-Lebourgneuf,Conseiller,Patrick Paquet,Patrick,Paquet,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-patrick-paquet-liste.jpg,,,,,,,,legislature,,1 418 641-6201,,,,,,,,,
Conseil municipal de Québec,Plateau,Conseiller,Rémy Normand,Rémy,Normand,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-remy-normand-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Québec,Pointe-de-Sainte-Foy,Conseiller,Anne Corriveau,Anne,Corriveau,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-anne-corriveau-liste.jpg,,,,,,,,legislature,,1 418 641-6301,,,,,,,,,
Conseil municipal de Québec,Québec,Maire,Régis Labeaume,Régis,Labeaume,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-regis-labeaume-liste.jpg,,,,,,,,legislature,,1 418 641-6434,,,,,,,,,
Conseil municipal de Québec,Robert-Giffard,Conseiller,Jérémie Ernould,Jérémie,Ernould,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-jeremie-ernould-liste.jpg,,,,,,,,legislature,,1 418 641-6501,,,,,,,,,
Conseil municipal de Québec,Saint-Louis—Sillery,Conseiller,Émilie Villeneuve,Émilie,Villeneuve,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-emilie-villeneuve-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Québec,Saint-Roch—Saint-Sauveur,Conseiller,Pierre-Luc Lachance,Pierre-Luc,Lachance,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-pierre-luc-lachance-liste.jpg,,,,,,,,legislature,,1 418 641-6101,,,,,,,,,
Conseil municipal de Québec,Sainte-Thérèse-de-Lisieux,Conseiller,Jean-François Gosselin,Jean-François,Gosselin,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-jean-francois-gosselin-liste.jpg,,,,,,,,legislature,,1 418 641-6385,,,,,,,,,
Conseil municipal de Québec,Val-Bélair,Conseiller,Sylvain Légaré,Sylvain,Légaré,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-sylvain-legare-liste.jpg,,,,,,,,legislature,,1 418 641-6701,,,,,,,,,
Conseil municipal de Québec,Vanier-Duberger,Conseiller,Alicia Despins,Alicia,Despins,,,,https://www.ville.quebec.qc.ca/apropos/gouvernance/conseil-municipal/img/ph-alicia-despins-liste.jpg,,,,,,,,legislature,,1 418 641-6080,,,,,,,,,
Conseil municipal de Saguenay,District 1,Conseiller,Jimmy Bouchard,Jimmy,Bouchard,,,jimmy.bouchard@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3356,,,,,,,,,
Conseil municipal de Saguenay,District 10,Conseiller,Brigitte Bergeron,Brigitte,Bergeron,,,brigitte.bergeron@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3355,,,,,,,,,
Conseil municipal de Saguenay,District 11,Conseiller,Marc Bouchard,Marc,Bouchard,,,marc.bouchard@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3355,,,,,,,,,
Conseil municipal de Saguenay,District 12,Conseiller,Michel Potvin,Michel,Potvin,,,michel.potvin@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3355,,,,,,,,,
Conseil municipal de Saguenay,District 13,Conseiller,Raynald Simard,Raynald,Simard,,,raynald.simard@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3357,,,,,,,,,
Conseil municipal de Saguenay,District 14,Conseiller,Eric Simard,Eric,Simard,,,eric.simard@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3357,,,,,,,,,
Conseil municipal de Saguenay,District 15,Conseiller,Martin Harvey,Martin,Harvey,,,martin.harvey@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3357,,,,,,,,,
Conseil municipal de Saguenay,District 2,Conseiller,Julie Dufour,Julie,Dufour,,,julie.dufour@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3356,,,,,,,,,
Conseil municipal de Saguenay,District 3,Conseiller,Michel Thiffault,Michel,Thiffault,,,michel.thiffault@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3356,,,,,,,,,
Conseil municipal de Saguenay,District 4,Conseiller,Kevin Armstrong,Kevin,Armstrong,,,kevin.armstrong@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3356,,,,,,,,,
Conseil municipal de Saguenay,District 5,Conseiller,Carl Dufour,Carl,Dufour,,,carl.dufour@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3356,,,,,,,,,
Conseil municipal de Saguenay,District 6,Conseiller,Jean-Marc Crevier,Jean-Marc,Crevier,,,jean-marc.crevier@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3356,,,,,,,,,
Conseil municipal de Saguenay,District 7,Conseiller,Marc Pettersen,Marc,Pettersen,,,marc.pettersen@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3355,,,,,,,,,
Conseil municipal de Saguenay,District 8,Conseiller,Simon-Olivier Côté,Simon-Olivier,Côté,,,simon-olivier.cote@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3355,,,,,,,,,
Conseil municipal de Saguenay,District 9,Conseiller,Michel Tremblay,Michel,Tremblay,,,michel.tremblay@ville.saguenay.qc.ca,,,,,,,,,legislature,,1 418 698-3355,,,,,,,,,
Conseil municipal de Saguenay,Saguenay,Maire,Josée Néron,Josée,Néron,,,mairesse@ville.saguenay.qc.ca,,https://ville.saguenay.ca/la-ville-et-vie-democratique/cabinet,,,,,,,legislature,,1 418 698-3330,,,,,,,,,
Conseil municipal de Sainte-Anne-de-Bellevue,District 1,Conseiller,Dana Chevalier,Dana,Chevalier,,,dchevalier@sadb.qc.ca,https://www.ville.sainte-anne-de-bellevue.qc.ca/medias/files/Municipalité/Photos élus/2017-2021/Dana Chevalier 5x7 SADB 1398.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Sainte-Anne-de-Bellevue,District 2,Conseiller,Ryan Young,Ryan,Young,,,ryoung@sadb.qc.ca,https://www.ville.sainte-anne-de-bellevue.qc.ca/medias/files/Municipalité/Photos élus/2017-2021/Ryan Young 5x7 SADB 1828b.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Sainte-Anne-de-Bellevue,District 3,Conseiller,Francis Juneau,Francis,Juneau,,,fjuneau@sadb.qc.ca,https://www.ville.sainte-anne-de-bellevue.qc.ca/phpThumb/phpThumb.php?src=%2Fmedias%2Ffiles%2FMunicipalit%C3%A9%2FPhotos%20%C3%A9lus%2F2017-2021%2FFrancis%20Juneau%205x7%20SADB%202017b.jpg&w=900&h=900&hash=8259747853b0e7f4cbabb24779439d2f,,,,,,,,,,,,,,,,,,,
Conseil municipal de Sainte-Anne-de-Bellevue,District 4,Conseiller,Tom Broad,Tom,Broad,,,tbroad@sadb.qc.ca,https://www.ville.sainte-anne-de-bellevue.qc.ca/phpThumb/phpThumb.php?src=%2Fmedias%2Ffiles%2FMunicipalit%C3%A9%2FPhotos%20%C3%A9lus%2F2017-2021%2FTom%20Broad%205x7%20SADB%201140b.jpg&w=900&h=900&hash=9b69b63013f7f311f98de5254d4b799f,,,,,,,,,,,,,,,,,,,
Conseil municipal de Sainte-Anne-de-Bellevue,District 5,Conseiller,Yvan Labelle,Yvan,Labelle,,,ylabelle@sadb.qc.ca,https://www.ville.sainte-anne-de-bellevue.qc.ca/medias/files/Municipalité/Photos élus/2017-2021/Yvan Labelle 5x7 SADB 1333b.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Sainte-Anne-de-Bellevue,District 6,Conseiller,Denis Gignac,Denis,Gignac,,,dgignac@sadb.qc.ca,https://www.ville.sainte-anne-de-bellevue.qc.ca/medias/files/Municipalité/Photos élus/2017-2021/Denis Gignac 5x7 SADB 1215b.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Sainte-Anne-de-Bellevue,Sainte-Anne-de-Bellevue,Maire,Paola Hawa,Paola,Hawa,,,phawa@sadb.qc.ca,https://www.ville.sainte-anne-de-bellevue.qc.ca/medias/files/Municipalité/Photos élus/2017-2021/Paola Hawa 2017.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 1,Conseiller,Mélanie Dufresne,Mélanie,Dufresne,,,,https://sjsr.ca/wp-content/uploads/2019/06/melanie-dufresne.jpg,https://sjsr.ca/conseil-municipal/melanie-dufresne/,,,,,,,legislature,,1 514 714-8410,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 10,Conseiller,Ian Langlois,Ian,Langlois,,,,https://sjsr.ca/wp-content/uploads/2019/06/ian-langlois.jpg,https://sjsr.ca/conseil-municipal/ian-langlois/,,,,,,,legislature,,1 514 441-4652,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 11,Conseiller,Claire Charbonneau,Claire,Charbonneau,,,,https://sjsr.ca/wp-content/uploads/2019/06/claire-charbonneau.jpg,https://sjsr.ca/conseil-municipal/claire-charbonneau/,,,,,,,legislature,,1 514 887-3122,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 12,Conseiller,Maryline Charbonneau,Maryline,Charbonneau,,,,https://sjsr.ca/wp-content/uploads/2019/06/maryline-charbonneau.jpg,https://sjsr.ca/conseil-municipal/maryline-charbonneau/,,,,,,,legislature,,1 514 402-8297,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 2,Conseiller,Justin Bessette,Justin,Bessette,,,,https://sjsr.ca/wp-content/uploads/2019/06/justin-bessette.jpg,https://sjsr.ca/conseil-municipal/justin-bessette/,,,,,,,legislature,,1 514 718-5675,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 3,Conseiller,Michel Gendron,Michel,Gendron,,,,https://sjsr.ca/wp-content/uploads/2019/06/michel-gendron.jpg,https://sjsr.ca/conseil-municipal/michel-gendron/,,,,,,,legislature,,1 514 229-1553,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 4,Conseiller,Jean Fontaine,Jean,Fontaine,,,,https://sjsr.ca/wp-content/uploads/2019/06/jean-fontaine.jpg,https://sjsr.ca/conseil-municipal/jean-fontaine/,,,,,,,legislature,,1 514 915-3063,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 5,Conseiller,François Auger,François,Auger,,,,https://sjsr.ca/wp-content/uploads/2019/06/francois-auger.jpg,https://sjsr.ca/conseil-municipal/francois-auger/,,,,,,,legislature,,1 514 432-3951,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 6,Conseiller,Patricia Poissant,Patricia,Poissant,,,,https://sjsr.ca/wp-content/uploads/2019/06/patricia-poissant.jpg,https://sjsr.ca/conseil-municipal/patricia-poissant/,,,,,,,legislature,,1 514 916-3031,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 7,Conseiller,Christiane Marcoux,Christiane,Marcoux,,,,https://sjsr.ca/wp-content/uploads/2019/06/christiane-marcoux.jpg,https://sjsr.ca/conseil-municipal/christiane-marcoux/,,,,,,,legislature,,1 450 347-5277,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 8,Conseiller,Marco Savard,Marco,Savard,,,,https://sjsr.ca/wp-content/uploads/2019/06/marco-savard.jpg,https://sjsr.ca/conseil-municipal/marco-savard/,,,,,,,legislature,,1 514 249-3383,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,District 9,Conseiller,Yvan Berthelot,Yvan,Berthelot,,,,https://sjsr.ca/wp-content/uploads/2019/06/yvan-berthelot.jpg,https://sjsr.ca/conseil-municipal/yvan-berthelot/,,,,,,,legislature,,1 450 349-0685,,,,,,,,,
Conseil municipal de Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,Maire,Alain Laplante,Alain,Laplante,,,,https://sjsr.ca/wp-content/uploads/2019/06/alain-laplante.jpg,https://sjsr.ca/maire/,,,,,,,,,,,,,,,,,,
Conseil municipal de Senneville,District 1,Conseiller,François Vaqué,François,Vaqué,,,fvaque@villagesenneville.qc.ca,http://www.villagesenneville.qc.ca/medias/files/images/François Vaqué_nb.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Senneville,District 2,Conseiller,Alain Savoie,Alain,Savoie,,,asavoie@villagesenneville.qc.ca,http://www.villagesenneville.qc.ca/medias/files/images/Alain Savoie_nb.jpg,,,,,,,,,,,,,,,,,,,
Conseil municipal de Senneville,District 3,Conseiller,Christopher Jackson,Christopher,Jackson,,,cjackson@villagesenneville.qc.ca,http://www.villagesenneville.qc.ca/phpThumb/phpThumb.php?src=%2Fmedias%2Ffiles%2Fimages%2FChristopher%20Jackson_nb.jpg&w=900&hash=e481801bcedf5a5499946d9296792932,,,,,,,,,,,,,,,,,,,
Conseil municipal de Senneville,District 4,Conseiller,Michelle Jackson Trepanier,Michelle Jackson,Trepanier,,,mjackson@villagesenneville.qc.ca,http://www.villagesenneville.qc.ca/phpThumb/phpThumb.php?src=%2Fmedias%2Ffiles%2Fimages%2FMichelle%20Jackson%20Trepanier_nb.jpg&w=900&hash=a669c2324d1533847b8a744a0e82ad5a,,,,,,,,,,,,,,,,,,,
Conseil municipal de Senneville,District 5,Conseiller,Dennis Dicks,Dennis,Dicks,,,ddicks@villagesenneville.qc.ca,http://www.villagesenneville.qc.ca/phpThumb/phpThumb.php?src=%2Fmedias%2Ffiles%2Fimages%2FDennis%20Dicks_nb.jpg&w=900&hash=64d84512ccff67a016716ce72c5f7791,,,,,,,,,,,,,,,,,,,
